,16351,5562,7797,22416,26648,25671,19758,24931,3522,13759,21472,15413,115,14684,15510,8671,4098,12917,4275,27869
22,10.8008,11.4283,15.3283,13.4541,11.6526,13.539,9.0724,12.6002,11.0481,11.1793,14.5556,10.2802,12.8619,13.1761,11.2761,14.5301,8.664,11.2251,11.5791,12.7007
23,7.6655,11.0924,14.6446,13.3709,13.1723,7.6035,8.7223,13.2101,8.3274,8.6159,15.0196,7.8854,9.7963,12.2744,12.431,11.647,8.3983,12.8268,7.9689,12.5513
24,7.541,11.2758,14.4737,11.1772,12.642,9.5356,7.7755,12.9813,8.5763,8.7607,15.1654,7.666,11.3115,10.8337,11.1626,12.6483,8.4251,11.7588,7.8886,12.0222
25,8.8401,10.4592,15.2062,13.3181,12.723,13.5954,8.1064,13.4692,10.0406,8.172,14.8732,10.5438,11.9368,12.0397,10.9855,12.4811,8.5265,12.595,12.4821,11.2995
26,11.4232,11.0114,15.1216,11.0194,12.1434,13.1836,8.3828,13.2485,12.1947,8.3666,14.8935,8.1009,11.0927,11.6209,12.449,13.1414,8.859,12.5384,10.535,10.6161
27,8.4596,11.0576,14.8029,11.4433,12.5025,8.1454,8.2814,13.6516,8.6855,8.4249,14.9505,8.6344,11.2744,11.8201,12.1296,12.74,8.3704,12.8288,7.9326,12.0908
28,7.5607,10.9983,14.771,13.6113,11.8688,12.4505,11.8525,13.3049,11.9188,10.2269,14.8608,11.4649,13.896,11.6777,10.3532,10.2636,9.2998,14.3528,10.0126,9.8874
29,7.61,8.3476,15.1745,12.1466,11.1848,11.8832,9.3867,13.395,7.4339,8.6359,14.9262,8.8874,8.4182,11.6242,9.8899,12.8692,10.7816,11.3775,7.9099,8.7019
30,7.9317,10.4589,14.88,12.449,11.8629,10.2927,10.0665,13.2323,7.5596,8.9862,15.0429,7.7275,9.6913,8.3226,11.2537,12.7633,8.7974,11.9204,8.5476,11.4467
31,9.6541,10.9287,14.843,13.5669,12.0613,9.1823,10.5571,13.1603,9.6487,9.3639,14.801,8.7013,7.4644,13.0686,11.7837,12.7436,8.4644,12.9379,8.7059,10.6752
32,7.9701,10.787,15.3041,13.6604,12.3786,8.0627,7.643,13.4254,7.6734,9.0126,14.6782,8.3212,8.084,12.3648,12.8929,12.4497,9.2965,12.9722,9.33,11.1205
33,9.9312,10.3511,15.0763,12.7433,12.4182,11.1349,9.4655,13.3716,7.7695,8.4864,14.8906,7.589,11.5422,11.145,12.6841,13.384,8.7744,12.7892,8.0507,12.0889
34,11.6187,8.5516,15.1413,12.921,11.4019,13.1885,7.4874,13.003,11.7286,9.8913,14.8608,8.429,13.6592,11.9626,11.2223,14.6896,9.338,13.3984,7.9761,10.9809
35,9.2138,12.0335,14.9212,8.1148,9.511,7.7416,8.1148,13.6366,7.6212,11.9053,14.7492,7.632,10.4091,7.8756,10.049,13.7198,11.3787,12.6971,9.7882,11.21
36,10.6964,8.6118,14.984,11.6308,11.1586,9.5184,7.6186,13.9252,7.5299,8.3849,14.877,9.2324,13.3144,7.8454,11.3109,14.2598,10.7226,12.5811,7.8435,9.6484
37,12.1383,10.5529,15.3056,13.2066,12.0882,12.2657,7.634,12.5222,11.856,11.4102,14.9692,11.0673,11.5665,11.4247,10.8878,13.5843,9.4483,13.1149,8.2697,12.4226
38,9.6376,11.3455,14.1251,13.8945,9.6086,9.7157,7.7258,10.5889,11.2208,8.9991,14.0655,11.515,7.4953,11.152,7.8547,12.984,12.2654,11.2436,8.4008,12.9479
39,7.413,11.1768,15.2818,14.2156,11.1946,12.7673,9.7663,13.1069,7.8477,9.6266,14.4382,11.02,7.5322,12.1179,8.0996,13.8523,9.3099,12.7878,9.6842,12.5144
40,9.3642,10.8652,14.9903,13.6562,12.7259,11.0652,8.8659,12.9176,11.0888,11.6641,14.5734,9.2427,14.0977,11.4943,13.3366,13.6138,8.3658,13.5099,10.5849,10.9698
41,10.2606,10.5861,15.2862,13.347,12.6591,10.1932,8.1333,13.543,11.8259,11.2681,14.5365,9.0678,13.4185,12.5034,11.6473,12.2744,8.196,13.0401,8.0042,11.2303
42,8.0797,11.1158,15.1629,13.2212,11.8791,11.6718,8.078,13.0573,7.635,8.0138,14.7842,9.7766,10.4105,12.8278,11.0201,11.6783,8.4926,12.6232,8.8191,11.3712
43,11.9582,10.8209,15.1022,13.0281,12.4824,10.102,8.0361,13.9017,7.6911,12.5374,14.7424,10.1134,13.5039,11.2662,9.7757,14.7745,9.2065,9.6492,8.8251,10.4686
44,8.1044,10.4912,15.0086,13.5723,11.6951,7.8424,12.2338,13.0658,7.5367,7.9168,14.9651,8.523,9.6198,12.4352,12.6906,12.5626,8.0924,12.1494,7.9924,12.0065
45,8.489,10.2699,14.9152,12.9276,12.1794,7.5976,9.4835,12.9573,9.9923,7.9471,14.625,9.138,11.9976,11.5302,11.2275,12.5461,9.1357,12.6197,7.9261,10.7437
46,8.0685,10.6849,15.0185,12.956,11.9875,12.015,7.6425,13.0151,7.3836,8.8735,14.6937,8.4167,10.5296,12.8453,10.5063,11.8694,8.7526,12.8736,8.2991,11.1753
47,9.2605,10.4723,14.8183,12.2433,12.1466,12.7663,8.135,13.1807,9.6798,10.1381,15.1046,8.2385,12.6092,11.6802,12.2564,13.0254,8.4564,13.551,10.6567,10.76
48,9.2205,9.7125,14.8608,12.4415,11.922,7.6731,7.7189,13.2048,7.595,8.1257,15.0053,8.3233,9.369,10.1204,12.3121,12.1488,8.4108,12.2465,8.0565,10.1976
49,11.1965,9.1445,15.2157,13.6927,8.1569,12.5982,7.5809,12.6154,10.5429,8.7214,14.3835,9.165,14.2705,7.6846,10.3683,10.2193,10.0405,12.6024,7.8,11.8186
50,7.6714,10.5517,15.1327,13.0955,12.3593,7.639,12.5151,13.2817,8.8608,8.3177,14.7501,9.383,8.9376,12.9962,13.4925,12.2379,8.256,12.145,7.8772,11.0839
51,9.3956,10.2419,15.0362,13.3563,12.6329,7.501,9.0218,12.6968,8.7596,8.0191,14.8561,10.8387,11.3846,12.5474,10.5568,11.9484,10.0962,12.7561,7.9893,10.8325
52,9.8598,8.7387,14.7745,13.9281,13.3802,7.5399,7.8957,12.4627,11.8161,9.5756,14.0474,11.524,13.8677,8.2051,9.9904,13.9103,8.2055,10.9213,7.9183,9.2676
53,9.141,9.2786,14.771,14.0366,12.275,11.0383,9.9581,13.3399,9.0804,11.1193,14.5578,9.3541,12.8433,10.7509,12.5117,13.524,8.1234,11.6864,11.3862,10.7418
54,8.4312,9.6917,14.9914,13.5514,10.8224,13.1646,9.2568,12.9763,8.1845,10.4377,14.7228,8.9704,12.6991,11.7271,12.583,12.6611,8.4339,11.3054,12.5394,11.2196
55,11.2632,9.6811,15.336,12.6481,12.3632,13.0876,8.1663,13.218,12.1995,11.9676,14.712,10.1011,15.1863,11.6532,11.8033,14.5129,9.1501,12.3539,13.2445,12.0663
56,7.5314,11.2321,15.1302,15.1439,12.0987,9.5464,12.0279,13.4323,8.3796,7.9822,14.3383,10.6804,9.7503,12.5811,13.5331,10.3481,7.9909,11.7966,9.1123,11.4563
57,7.5188,11.0154,14.6904,12.8043,12.1003,8.5531,9.2068,13.7202,8.1962,7.9653,14.9092,8.9219,12.0197,9.9595,12.8265,10.8841,7.9214,11.242,7.6229,10.1631
58,9.7977,11.1178,14.9464,12.76,12.1186,13.784,10.3463,13.2603,10.292,11.0664,14.7103,9.9636,14.379,14.0268,12.9136,13.7477,8.2909,12.4513,13.3953,10.6203
59,11.7544,10.8212,14.9333,13.6906,11.8139,14.3452,11.6026,12.5397,12.4005,9.267,14.0697,10.9555,11.817,13.0903,12.3837,10.7856,9.9475,10.7149,14.2329,11.7078
60,11.7597,9.7531,14.8656,12.9786,9.9233,13.4067,11.8058,13.996,11.8654,10.1794,13.524,10.479,14.3171,11.0414,13.2756,12.7974,10.0115,11.6122,13.7751,10.6522
61,9.9388,10.9707,14.012,14.2369,11.7361,11.413,9.5949,13.5244,8.9993,7.8396,14.0314,9.8918,12.1472,10.5541,12.9847,11.257,8.3972,12.6083,11.6417,11.2724
62,11.3513,12.119,14.843,14.8218,14.1213,9.8609,7.5305,13.7903,11.3196,8.5518,14.2219,8.0187,11.6529,12.1015,10.4716,11.8809,9.2592,12.449,8.3556,12.3824
63,10.1709,9.4842,15.0999,14.6701,12.1167,11.5299,10.3065,13.4622,11.0032,11.0688,14.5585,10.6658,10.0366,13.2348,12.3786,10.3183,8.2908,11.5005,11.2091,12.2951
64,7.8367,11.1423,14.9946,14.6415,11.6976,8.3169,11.6339,13.7974,7.8956,8.2377,14.4336,8.4023,11.2171,12.8993,14.3377,10.7576,8.312,12.2865,8.4298,11.1784
65,8.4183,10.3867,14.8156,13.8151,11.9468,11.1444,12.1992,12.6747,8.2458,7.9733,14.6685,9.1767,10.4166,12.6321,12.6225,12.7809,9.4076,10.5311,10.1209,12.4831
66,10.6364,11.4136,14.8337,11.23,10.8753,14.8319,10.1239,12.3381,12.3217,8.3408,14.3043,12.1746,14.1793,13.0634,11.5837,12.2942,9.1251,9.7942,13.9549,11.7603
67,9.5501,10.7394,15.0577,15.0775,13.1278,7.741,8.9219,12.9398,9.9725,8.4713,14.4599,8.8134,12.5581,10.4154,10.1519,12.5439,9.1921,13.7407,8.2525,11.1747
68,9.4794,9.5591,15.0429,12.4568,11.9031,11.5388,11.2852,13.7307,11.1722,9.4575,13.7042,7.545,12.9712,9.4502,13.0555,13.0848,8.9197,12.8328,10.9037,11.2057
69,11.9543,9.5665,15.1252,11.6454,12.6245,13.996,8.7839,13.069,12.3696,12.3134,14.5578,9.7691,13.8733,12.7767,11.6991,14.4806,8.4264,13.059,13.732,11.5852
70,8.1769,9.2645,14.9536,13.2965,12.3516,8.6397,9.2216,13.0914,10.0619,8.496,14.9222,10.4262,11.747,9.8722,12.4536,12.6501,7.9181,12.4375,8.5256,11.8604
71,13.6445,11.9692,14.7718,15.1191,13.2177,11.8236,8.5426,13.264,13.0414,9.6238,14.1437,9.8891,13.1874,12.08,7.9867,10.4166,8.7366,11.8098,10.5928,11.3362
72,11.3132,8.3337,14.5402,13.8912,11.8941,8.1826,9.7592,13.4363,10.5166,8.2861,14.7833,7.3955,11.9185,11.4838,13.9726,10.2867,8.946,10.2489,9.0804,10.2986
73,10.4919,7.7215,14.8347,13.4855,10.5077,13.3126,8.038,12.6659,9.7243,11.4386,14.9272,7.8434,13.3608,11.6501,12.3629,11.4055,9.262,8.2888,12.1186,10.1445
74,7.5344,8.7165,15.1836,14.5108,11.7261,9.5292,10.9674,13.0511,8.678,9.215,14.7432,8.5827,13.0291,11.2156,12.4005,12.1854,7.7466,12.011,7.7953,12.1035
75,9.1762,9.5453,14.843,13.6923,12.6316,12.9408,10.0012,13.6735,9.9829,8.4697,14.4289,9.0948,12.9043,12.2411,13.1303,11.7996,8.1796,12.475,12.306,10.4359
76,9.6281,9.4977,14.8713,11.4374,11.3759,14.3141,9.8947,12.7597,10.4979,9.4275,14.4416,9.1144,14.9924,13.3567,12.7331,15.4936,8.7394,10.8054,13.6109,11.7772
77,10.8945,9.692,14.857,11.554,12.2084,12.9325,10.8513,13.1205,10.8679,8.8317,14.3906,10.5426,14.2259,12.7194,13.395,13.232,8.3018,12.1434,12.4724,10.7941
78,11.0148,9.3283,15.1464,13.7984,10.4175,14.4423,7.5849,12.9827,11.9377,13.8275,13.9252,10.1095,14.3829,11.9235,13.1825,10.3553,9.9226,11.485,14.3656,10.1682
79,9.6247,9.0221,14.6352,14.625,12.4297,7.347,12.6112,13.8011,10.2763,7.8447,14.2451,9.1796,11.384,12.1952,14.2741,11.5163,9.8026,11.6361,8.2577,11.1392
80,11.1805,9.2725,15.094,13.7276,11.4223,13.3333,11.281,13.4964,11.6498,7.7896,14.3031,8.5199,10.3959,11.2186,12.7574,13.0817,9.1635,13.0748,11.7691,11.5628
81,9.6455,10.2326,14.6266,13.2007,12.738,10.0575,10.0583,13.5979,10.5592,9.0476,14.6165,8.6469,11.8594,10.8093,13.7769,11.0368,9.8386,12.04,8.8385,10.0868
82,11.6675,9.5905,14.7045,12.4258,11.8279,13.5478,10.5076,13.4159,12.9692,8.3601,14.2265,10.1254,13.7561,13.1463,13.2756,12.3757,8.2943,10.9079,12.3979,10.336
83,11.8626,9.5034,13.1878,15.2659,11.1257,12.2116,10.7962,12.6274,10.8374,9.055,12.1462,7.7179,12.9773,11.6364,8.4529,14.1843,12.0553,11.6352,7.9662,11.164
84,12.0107,10.0616,14.0125,15.001,9.8598,8.3762,10.6612,10.7894,12.6583,8.4086,12.8014,12.5312,10.7206,12.2261,10.8763,10.5395,12.461,9.3568,8.1604,13.2402
85,13.26,9.8739,14.4737,15.2433,11.3461,9.9728,9.2911,12.5115,13.7254,7.9193,12.8706,12.2371,11.5466,11.9616,9.3628,11.2813,12.3491,9.9848,8.0208,13.1111
86,11.2758,9.698,15.0441,14.3055,12.2267,13.85,9.4126,12.3844,10.6164,8.5675,13.6512,11.9145,14.0278,11.9837,10.5015,10.9675,8.3319,11.1056,13.8756,13.4159
87,14.3055,8.9249,13.324,15.3886,11.6728,11.3593,7.8018,11.8378,13.1353,8.0425,11.528,9.0832,13.5027,10.5582,9.7531,12.3529,11.9132,9.856,7.5664,12.2334
88,9.4697,10.7739,13.313,14.9978,7.8442,8.4759,7.6479,9.6571,7.3353,8.5234,11.5138,7.7827,12.995,9.5215,11.7353,13.0982,7.8827,11.5921,10.9961,11.967
89,14.8209,10.1191,14.9444,14.9893,12.4288,12.925,8.9657,12.743,13.2059,8.1277,13.6621,11.7181,13.5185,11.5823,10.8783,11.3664,8.3413,8.885,12.8533,12.4656
90,12.7037,11.2436,13.0087,15.3739,12.7535,8.82,8.2277,12.059,12.2011,10.2885,12.7931,11.5254,12.4818,12.6553,8.8709,12.7204,13.2694,11.4949,10.0063,11.2973
91,8.9503,7.8655,13.3053,13.5631,9.5478,10.5015,8.6747,12.2033,10.9415,7.7934,7.7252,8.2323,14.608,10.3484,11.481,14.0918,11.0544,9.3692,7.7039,10.8499
92,14.2335,10.6752,14.5365,15.1732,10.3162,9.798,9.526,13.024,12.9119,9.2874,13.1857,13.1565,10.6776,12.508,11.0573,11.4828,11.7134,9.4523,9.8548,13.1194
93,10.7342,10.2422,14.4882,15.1179,10.5066,7.8705,9.3402,14.3926,10.921,8.2565,12.3381,10.5592,12.0851,12.9975,11.5396,10.7381,12.5607,10.1643,8.0289,11.7224
94,13.9223,10.7506,14.2891,14.9651,10.4021,10.3822,10.3582,12.0159,13.9697,8.309,12.7816,13.0969,10.8988,12.7809,9.5035,11.6454,11.9468,9.2333,10.6952,13.0538
95,13.1329,10.0473,14.2121,14.6701,11.1083,9.1395,9.7459,12.9881,12.3839,8.0115,13.797,12.9884,11.1511,12.8582,12.4352,12.5345,11.7053,9.8912,8.0593,13.2785
96,12.0289,10.1445,14.6399,14.0335,10.7965,7.7481,9.3454,12.8151,11.5132,7.8999,14.3062,11.9428,12.0791,11.215,11.8791,12.6319,10.4639,9.7732,7.9752,12.4102
97,12.8672,9.0571,14.9003,14.5489,10.6723,9.2463,8.2244,12.0714,13.4453,7.7623,13.3761,11.6352,10.6764,12.7984,10.4045,10.8805,12.0571,8.3197,7.7109,13.2767
98,11.709,9.8798,14.7254,14.7484,10.6588,8.6204,10.3692,12.0844,11.9961,9.2479,13.4453,11.922,10.6294,12.8136,10.2987,12.4558,11.4325,10.2621,8.0182,12.7357
99,11.2512,10.244,15.1876,14.1192,12.7961,13.6761,10.2846,13.7862,12.5251,8.4407,13.4212,9.3995,13.1878,13.0758,13.0511,9.9066,8.1916,12.8463,12.8906,12.6043
100,13.0077,8.9138,15.0623,13.8302,10.8374,13.022,8.2974,12.8119,13.0583,10.487,13.7298,9.6726,14.5996,11.2708,11.3933,15.1011,11.5473,10.7545,12.0939,11.5996
101,11.2408,9.6438,14.8674,14.4531,10.6382,13.0683,10.7868,12.4076,11.8089,8.0301,12.9166,12.5746,11.2297,12.5102,11.2017,10.8374,11.7526,10.4568,12.0371,12.0635
102,13.5971,8.9722,14.5482,15.1203,10.3861,12.1488,7.6557,12.8152,13.5861,8.2071,11.6507,9.6616,13.4488,9.4909,11.1101,11.5234,12.0216,11.7156,11.1022,10.6453
103,12.0033,8.8736,14.9766,13.8621,10.8673,13.7911,9.8918,12.5675,12.3696,9.2637,13.7845,11.1257,14.6407,11.799,12.6384,15.441,9.4522,9.8128,13.3478,11.3252
104,12.7689,9.5794,14.7771,10.3407,11.3945,14.1377,11.2402,11.2448,12.7823,8.1631,13.381,10.6084,14.7441,12.5615,9.6662,15.0441,7.9997,9.7299,13.5865,12.29
105,7.6655,8.3224,14.9798,13.9117,12.5973,9.3838,9.3486,13.4285,10.5254,9.1299,14.5308,9.9125,13.1624,10.3712,12.3608,12.4461,8.6629,11.7594,7.9272,9.9793
106,10.3141,7.5775,10.6221,12.6578,10.8011,12.8559,11.2343,12.4542,11.3143,8.0839,12.0158,8.145,14.4592,9.432,10.0923,11.709,9.2587,10.2028,7.8329,10.6249
107,11.2564,8.0377,10.145,12.14,7.5682,12.9059,10.5635,12.8014,7.5485,8.2009,10.1782,7.5392,14.8156,9.6754,12.452,14.3509,9.4692,8.797,7.98,11.0643
108,7.715,9.2609,14.8809,13.4945,11.9777,7.5094,10.4365,13.3675,8.1064,8.5968,14.0966,9.2062,12.3748,11.8892,13.6458,10.0316,9.5453,11.1266,7.8011,10.3762
109,9.0371,9.1288,14.7833,14.2729,12.3111,11.0675,10.1299,13.5832,10.0841,8.4988,14.4626,8.7107,11.8145,11.965,13.655,11.3544,8.8748,11.1019,9.1823,11.5487
110,7.8664,9.4825,14.757,13.2241,11.2422,9.5528,9.6378,12.7446,8.2823,9.1005,14.7103,8.628,12.2436,10.9622,12.0049,11.6041,8.2726,11.3689,8.91,10.5043
111,8.5841,9.9266,15.0623,13.8334,11.6135,7.6403,7.7403,14.0776,7.7012,9.221,14.3656,9.8245,8.2112,7.7818,13.3671,12.7656,9.3059,10.5218,8.5436,12.6711
112,7.7884,9.9959,14.697,14.3611,10.8731,13.606,10.2777,13.8426,7.6287,12.7417,14.1575,9.8766,14.0324,12.2001,12.3022,14.286,8.4374,10.5374,13.3586,10.9967
113,14.4723,9.1975,14.1388,15.3237,11.8755,11.6159,10.1888,11.4801,13.1167,8.0267,12.0654,11.0237,13.5635,13.192,9.3355,10.7851,12.6112,8.9401,7.8671,12.7328
114,12.2718,8.8299,14.441,14.4988,10.6655,13.2434,8.3324,12.6578,12.6452,7.8658,13.7814,12.4662,13.1146,12.2113,11.3078,11.2164,10.8169,10.6543,12.3114,12.743
115,12.7466,9.8052,14.2481,14.52,10.3336,8.9486,9.4924,12.6549,12.5801,8.5516,13.4197,12.4539,10.7302,12.7784,12.2975,11.729,11.5441,9.1694,7.8375,13.1533
116,12.2248,8.9783,14.4834,14.608,10.9692,10.6555,9.65,11.7507,12.8308,8.4699,12.8407,11.9758,11.7515,10.5014,11.9343,13.5762,8.3471,7.9734,10.3783,12.6293
117,10.0518,8.8013,14.877,11.5602,11.6408,12.5807,10.1733,13.3742,10.7336,9.0086,14.6652,8.4258,14.5236,13.0428,13.4583,13.8747,8.0341,12.7331,10.9616,10.6938
118,11.3236,9.9443,14.5966,11.6333,11.1315,14.3123,9.8542,12.1485,12.0549,7.9076,13.3311,11.9749,13.9991,12.9334,11.2669,12.102,8.6536,9.6275,13.6655,12.8328
119,12.0955,9.6839,14.7228,14.5286,10.0784,8.4345,8.7574,12.0476,11.8829,8.0924,13.3425,11.314,10.7017,12.5552,11.4603,11.0129,11.7986,9.754,7.7467,12.3741
120,12.1111,10.1332,14.7701,14.3129,11.0466,13.8794,9.5918,12.6702,12.3571,8.138,13.5071,11.6175,14.0263,12.985,12.2244,11.8276,8.6858,9.6032,13.1551,12.7748
121,12.7735,8.8705,14.4362,14.5351,9.1086,8.1543,10.4658,11.0393,12.2792,8.7121,13.4591,11.9034,11.9932,11.7146,10.5604,12.2827,12.0965,8.969,8.5645,13.0769
122,9.7333,11.8861,13.7333,14.4661,8.541,8.2899,8.6938,7.7437,7.4505,11.1725,12.2548,12.3526,14.2551,12.7697,8.7074,12.1332,10.4243,9.6037,10.5908,12.8842
123,12.6793,9.4435,14.5845,14.5157,10.2305,10.684,9.795,12.5937,12.9216,10.0511,13.7233,12.2248,10.7904,12.7214,11.2955,11.0961,11.3352,9.3926,9.6948,13.1551
124,13.8482,9.7372,14.7271,14.6019,10.1531,13.0141,9.4195,11.7168,13.4541,8.0275,13.4771,12.21,10.4387,13.3578,10.4649,11.2487,9.4385,10.0286,11.3667,12.218
125,13.2965,10.4683,14.4103,15.129,10.3968,12.6161,9.6115,11.8354,13.4373,9.0411,12.6241,13.1029,11.138,13.4902,11.1698,10.0607,10.5293,9.3035,12.339,12.9763
126,11.5203,9.1448,14.629,14.6034,12.1133,10.6304,10.0763,12.7615,10.8792,8.5262,14.1203,12.1205,11.8497,12.3462,12.8599,11.8304,10.5426,10.7019,8.6162,11.8338
127,12.9452,9.6624,13.606,13.6604,13.1698,8.2065,7.8393,12.1001,12.1285,8.7791,14.2422,9.7139,13.3307,8.5796,8.6592,12.3333,8.5712,10.8653,7.8758,10.5172
128,11.1435,8.6107,14.6677,12.0708,12.0781,13.6466,9.7038,13.8846,11.8211,7.6194,14.6685,8.6573,11.8285,8.5414,14.2581,12.6316,7.7516,9.8871,12.145,11.7526
129,7.8503,9.4418,14.7868,14.6165,12.6689,11.6105,8.0201,12.6725,10.624,11.1266,12.9776,9.6303,14.802,12.0759,10.4637,14.6072,11.0097,12.9192,12.8169,11.6448
130,12.1415,9.7676,14.3284,14.8047,10.5916,9.8336,10.0806,12.1717,12.6011,7.8747,12.7446,11.905,12.4355,12.3549,9.6813,11.7404,11.6284,9.2729,10.2157,13.3664
131,9.8351,9.3806,14.6741,13.7459,12.0024,13.101,10.005,13.6592,10.0456,10.2555,14.1973,9.0535,11.5462,12.0851,13.715,10.9183,8.3794,11.5803,12.2331,10.893
132,8.7984,8.3301,14.8282,13.1376,11.6131,8.8876,10.2106,13.584,7.4206,7.7771,14.3296,9.1203,12.0136,9.0958,13.768,11.9582,8.6828,10.651,8.2224,9.7145
133,10.1224,9.1541,15.1011,13.8459,11.9258,9.426,9.4985,13.1208,10.1068,10.798,14.496,9.4631,14.094,11.226,12.3175,13.2531,9.5586,12.3471,9.4214,11.6332
134,7.7778,11.8585,13.8505,15.4052,13.9098,11.1747,7.5236,13.8124,7.8684,9.554,12.6478,11.23,11.7816,12.9631,10.8209,10.6487,10.6106,12.6342,7.8184,12.6932
135,13.0193,8.2006,15.124,13.5651,10.6325,12.3767,10.0121,12.1462,13.2774,7.929,13.4288,11.9767,14.3427,13.0982,11.2682,11.9283,11.9377,9.8342,11.2014,12.3549
136,14.0443,10.1272,14.9485,14.7806,12.7826,8.0851,9.0987,13.2474,13.8061,8.636,12.9715,10.7832,12.0355,13.0435,11.5398,11.9387,11.7535,12.039,10.2001,12.1619
137,8.3828,9.1854,13.8922,14.8628,11.3725,7.6261,9.6116,12.7288,7.4254,8.1833,12.9587,10.9949,10.5979,11.1897,12.8969,10.0365,11.7087,10.6452,7.7471,12.3102
